sub,day,condition,button,jhana,ch_name,n_epochs,n_channels,lempel_ziv_norm,permutation_entropy,spectral_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,nk_fsi,nk_lle,nk_sampen,nk_pen,nk_lzc,delta,theta,alpha,beta,gamma
0,day3,jhana,all,all,P3,349,23,0.6556,0.9559,0.6814,1.4381,0.5192,2.7893,2.1041,7.3506,1.4375,0.9559,0.5117,7.3673,3.7119,20.1985,2.3277,0.3412
0,day3,jhana,all,all,Pz,349,23,0.604,0.9367,0.6282,1.3101,0.4592,2.916,2.1311,7.6882,1.3095,0.9367,0.3994,9.2669,4.9594,37.1491,3.3824,0.3544
0,day3,jhana,all,all,P4,349,23,0.5991,0.9351,0.6038,1.3047,0.4583,2.899,2.092,7.5728,1.3042,0.9351,0.5616,8.7582,5.0409,47.6152,3.5562,0.3832
0,day3,jhana,all,all,P8,349,23,0.6792,0.9608,0.6384,1.5041,0.5612,2.6013,2.2062,6.8411,1.5035,0.9608,0.5866,5.6539,2.8893,36.6095,2.5127,0.5767
0,day3,jhana,all,all,POz,349,23,0.5927,0.9348,0.5978,1.2929,0.4502,2.954,2.1098,7.6226,1.2923,0.9348,0.4743,9.7317,4.9435,43.6383,3.1471,0.3616
0,day3,jhana,all,all,O1,349,23,0.6318,0.9552,0.6179,1.4081,0.5034,2.8541,2.1724,7.1917,1.4075,0.9552,0.5491,7.3596,4.064,40.4154,2.3494,0.437
0,day3,jhana,all,all,Oz,349,23,0.6731,0.9686,0.6665,1.5045,0.5606,2.733,2.1718,7.0549,1.5038,0.9686,0.6115,5.2427,2.7993,19.7765,1.4056,0.3178
0,day3,mindfulness,all,all,Fp1,419,29,0.6848,0.9786,0.693,1.5269,0.5635,2.8889,2.1957,7.0021,1.5263,0.9786,0.5117,12.0163,2.3267,11.2286,0.9291,0.3406
0,day3,mindfulness,all,all,Fpz,419,29,0.6698,0.9774,0.6747,1.4958,0.5462,2.971,2.1887,7.1241,1.4952,0.9774,0.649,10.8554,2.4265,12.0377,0.8922,0.2854
0,day3,mindfulness,all,all,Fp2,419,29,0.6833,0.9788,0.6874,1.5233,0.5648,2.8882,2.2136,7.0158,1.5227,0.9788,0.4618,9.7981,2.2328,11.108,0.8475,0.3023
0,day3,mindfulness,all,all,AF3,419,29,0.6679,0.9726,0.673,1.4874,0.535,2.8995,2.1894,7.1368,1.4868,0.9726,0.5991,9.3329,3.0728,14.1575,1.0691,0.3136
0,day3,mindfulness,all,all,AF4,419,29,0.6522,0.9699,0.66,1.459,0.5187,2.9488,2.154,7.2251,1.4584,0.9699,0.624,7.6991,3.0639,13.9986,0.9626,0.2865
0,day3,mindfulness,all,all,F7,419,29,0.6777,0.9818,0.7149,1.5282,0.5705,2.828,2.1613,7.054,1.5276,0.9818,0.624,10.1281,2.2091,7.8108,0.8509,0.2839
0,day3,mindfulness,all,all,F3,419,29,0.6315,0.9655,0.6576,1.4144,0.4897,3.0137,2.093,7.4396,1.4138,0.9655,0.5866,7.8651,4.1774,16.4683,1.2361,0.2937
0,day3,mindfulness,all,all,Fz,419,29,0.6057,0.9587,0.6382,1.3532,0.4559,3.1238,2.0757,7.6474,1.3527,0.9587,0.287,9.355,5.6402,21.2095,1.4291,0.3323
0,day3,mindfulness,all,all,F4,419,29,0.6106,0.9623,0.638,1.3735,0.4687,3.1393,2.0209,7.6878,1.3729,0.9623,0.5491,13.2402,4.241,16.1603,1.1315,0.305
0,day3,mindfulness,all,all,F8,419,29,0.7084,0.9798,0.715,1.579,0.6047,2.653,2.1551,6.9525,1.5783,0.9798,0.649,4.8568,1.5727,6.4865,0.5686,0.2172
0,day3,mindfulness,all,all,FC5,419,29,0.6933,0.9768,0.7161,1.5532,0.5768,2.6816,2.1203,7.0282,1.5525,0.9768,0.624,5.6003,2.6956,9.5882,1.0296,0.27
0,day3,mindfulness,all,all,FC1,419,29,0.5943,0.9541,0.6443,1.3199,0.4374,3.1891,2.0263,7.8981,1.3193,0.9541,0.5616,14.0235,6.1977,20.8005,1.7917,0.3433
0,day3,mindfulness,all,all,FC2,419,29,0.6019,0.9501,0.6431,1.3314,0.4447,3.0928,2.002,7.7671,1.3309,0.9501,0.6365,9.1482,5.9319,20.7996,1.6948,0.3451
0,day3,mindfulness,all,all,FC6,419,29,0.6759,0.9765,0.7035,1.5204,0.5629,2.7944,2.0883,7.1391,1.5198,0.9765,0.5991,5.0893,2.215,7.9571,0.7681,0.2285
0,day3,mindfulness,all,all,T7,419,29,0.7563,0.9842,0.7699,1.6801,0.6659,2.3855,2.153,6.6656,1.6795,0.9842,0.7114,3.9142,1.9529,5.8372,0.9007,0.2508
0,day3,mindfulness,all,all,C3,419,29,0.6546,0.9625,0.6922,1.4615,0.5152,2.7962,2.0563,7.3298,1.4608,0.9625,0.5741,6.2344,3.7333,13.9385,1.8086,0.2871
0,day3,mindfulness,all,all,Cz,419,29,0.6026,0.9394,0.6532,1.3191,0.4407,2.9861,1.9682,7.7508,1.3186,0.9394,0.6115,8.6691,5.5355,23.4704,2.7948,0.3607
0,day3,mindfulness,all,all,C4,419,29,0.6398,0.958,0.6803,1.4251,0.4939,2.8821,2.0263,7.4681,1.4244,0.958,0.5991,6.5846,3.6764,14.4648,1.7868,0.2768
0,day3,mindfulness,all,all,T8,419,29,0.7887,0.9859,0.7954,1.7388,0.7321,2.2254,2.254,6.4492,1.7381,0.9859,0.7114,2.5335,1.0191,3.6516,0.5787,0.2069
0,day3,mindfulness,all,all,CP5,419,29,0.6989,0.9703,0.7173,1.5565,0.583,2.5952,2.1031,7.0058,1.5558,0.9703,0.6615,4.6819,2.8497,11.6983,1.6341,0.2843
0,day3,mindfulness,all,all,CP1,419,29,0.6115,0.9448,0.6583,1.348,0.4534,2.9735,1.9807,7.676,1.3473,0.9448,0.5741,9.6398,4.6945,21.5566,3.0593,0.3107
0,day3,mindfulness,all,all,CP2,419,29,0.5903,0.933,0.6349,1.3011,0.434,2.9667,1.9711,7.8078,1.3005,0.933,0.649,7.4901,4.606,26.4591,3.427,0.296
0,day3,mindfulness,all,all,CP6,419,29,0.6559,0.9651,0.6717,1.4789,0.5264,2.7724,2.0376,7.2062,1.4783,0.9651,0.5242,5.0787,2.4356,14.4317,1.6314,0.2459
0,day3,mindfulness,all,all,P7,419,29,0.6507,0.9686,0.6507,1.4772,0.5184,2.8267,2.0673,7.1315,1.4766,0.9686,0.5117,5.3978,3.6509,23.4913,1.7672,0.3134
0,day3,mindfulness,all,all,P3,419,29,0.6047,0.9438,0.639,1.3516,0.4562,2.9328,1.983,7.601,1.3511,0.9438,0.624,6.8378,4.026,24.6955,2.8855,0.2854
0,day3,mindfulness,all,all,Pz,419,29,0.5482,0.9145,0.574,1.1927,0.392,3.072,1.9492,8.0366,1.1921,0.9145,0.5616,10.0203,5.4499,48.5616,4.3615,0.3063
0,day3,mindfulness,all,all,P4,419,29,0.5577,0.9234,0.5794,1.2391,0.4115,3.0097,1.9162,7.8058,1.2386,0.9234,0.5117,8.1469,4.6583,42.8607,3.9004,0.3032
0,day3,mindfulness,all,all,P8,419,29,0.5878,0.9457,0.5912,1.3121,0.4475,2.9851,2.0953,7.5051,1.3115,0.9457,0.4867,8.9104,3.5517,36.5344,2.8845,0.3255
0,day3,mindfulness,all,all,POz,419,29,0.5451,0.9198,0.5588,1.2158,0.3994,3.0693,1.9132,7.8521,1.2152,0.9198,0.5242,8.6912,4.9359,47.8502,3.7789,0.2983
0,day3,mindfulness,all,all,O1,419,29,0.59,0.9496,0.6025,1.3327,0.4453,3.0519,1.9914,7.549,1.3321,0.9496,0.5866,7.2944,4.2245,32.8746,2.3672,0.2915
0,day3,mindfulness,all,all,Oz,419,29,0.5986,0.9533,0.6086,1.3672,0.4618,3.0069,1.968,7.4612,1.3665,0.9533,0.5242,6.8762,3.7311,27.3652,2.0992,0.2744
0,day3,mindfulness,all,all,O2,419,29,0.5804,0.9404,0.585,1.3024,0.4395,2.9999,2.0168,7.5382,1.3018,0.9404,0.4618,7.7785,4.2569,38.3561,3.0229,0.3221
0,day4,jhana,all,all,Fp1,448,32,0.5755,0.97,0.6292,1.3153,0.4372,3.471,1.9203,7.9443,1.3148,0.97,0.4743,10.6236,3.6002,15.2875,0.8027,0.2652
0,day4,jhana,all,all,Fpz,448,32,0.5417,0.9674,0.5894,1.2387,0.4074,3.8341,1.8681,8.2149,1.2381,0.9674,0.3245,24.1066,4.1741,16.613,0.8056,0.265
0,day4,jhana,all,all,Fp2,448,32,0.5948,0.9715,0.6348,1.3572,0.46,3.319,1.9403,7.766,1.3565,0.9715,0.5367,10.0109,3.691,15.6537,0.78,0.301
0,day4,jhana,all,all,AF3,448,32,0.5588,0.9612,0.614,1.2713,0.4151,3.5041,1.9259,8.1156,1.2707,0.9612,0.4867,10.2896,5.2289,19.3721,0.9293,0.2841
0,day4,jhana,all,all,AF4,448,32,0.5602,0.961,0.6102,1.2657,0.4134,3.5298,1.9373,8.1185,1.2651,0.961,0.4867,12.1201,5.0822,18.5092,0.8648,0.3217
0,day4,jhana,all,all,F7,448,32,0.586,0.9767,0.6571,1.3619,0.4639,3.3755,1.938,7.6969,1.3613,0.9767,0.4743,10.6462,2.6847,10.2212,0.7485,0.2339
0,day4,jhana,all,all,F3,448,32,0.5571,0.9586,0.6173,1.255,0.4072,3.524,1.9532,8.1932,1.2544,0.9586,0.4493,10.7232,5.489,19.1674,1.0058,0.2816
0,day4,jhana,all,all,Fz,448,32,0.547,0.9474,0.6002,1.2106,0.3879,3.5166,1.9354,8.282,1.2101,0.9474,0.4743,11.3777,8.4091,26.0487,1.1931,0.3766
0,day4,jhana,all,all,F4,448,32,0.5676,0.959,0.6208,1.279,0.4199,3.4281,1.9509,8.0475,1.2784,0.959,0.5242,9.4384,5.0759,17.4557,0.8843,0.3391
0,day4,jhana,all,all,F8,448,32,0.589,0.9761,0.649,1.357,0.4659,3.3948,1.9487,7.7183,1.3564,0.9761,0.4493,8.4181,2.1588,8.5462,0.5333,0.2079
0,day4,jhana,all,all,FC5,448,32,0.5568,0.9723,0.6388,1.2879,0.4226,3.5979,1.8956,7.9995,1.2873,0.9723,0.4493,13.7511,3.5674,10.9031,0.8802,0.2279
0,day4,jhana,all,all,FC1,448,32,0.5567,0.9502,0.6236,1.2421,0.4011,3.4484,1.9374,8.2136,1.2415,0.9502,0.4992,10.981,6.2281,20.9777,1.2977,0.3245
0,day4,jhana,all,all,FC2,448,32,0.5528,0.9448,0.6156,1.2132,0.3906,3.4788,1.9268,8.3297,1.2126,0.9448,0.4368,12.7615,6.528,21.934,1.3224,0.3579
0,day4,jhana,all,all,FC6,448,32,0.6006,0.9775,0.6733,1.3988,0.489,3.2653,1.9438,7.5597,1.3982,0.9775,0.337,8.583,2.3381,7.9509,0.6746,0.229
0,day4,jhana,all,all,T7,448,32,0.6123,0.9809,0.6861,1.4209,0.5,3.2123,1.9609,7.4374,1.4203,0.9809,0.4992,9.3699,2.2662,7.4265,0.8138,0.2059
0,day4,jhana,all,all,C3,448,32,0.5329,0.9565,0.6281,1.2048,0.3832,3.7154,1.8435,8.2949,1.2042,0.9565,0.4368,20.695,5.2231,14.7125,1.4937,0.2763
0,day4,jhana,all,all,Cz,448,32,0.5388,0.9393,0.6237,1.1847,0.3777,3.5153,1.8754,8.4525,1.1841,0.9393,0.3744,17.1301,6.2651,23.2396,1.99,0.2954
0,day4,jhana,all,all,C4,448,32,0.5152,0.9559,0.5929,1.1691,0.3718,3.9027,1.8356,8.4724,1.1686,0.9559,0.3869,30.7785,4.6882,15.629,1.4545,0.2529
0,day4,jhana,all,all,T8,448,32,0.6736,0.9889,0.7458,1.5823,0.6246,2.7353,2.0124,6.6788,1.5816,0.9889,0.3744,7.3847,1.2135,3.9792,0.5399,0.2414
0,day4,jhana,all,all,CP5,448,32,0.5759,0.9714,0.6662,1.3204,0.4411,3.4445,1.9804,7.7292,1.3198,0.9714,0.4493,12.6962,3.2679,10.7181,1.229,0.2311
0,day4,jhana,all,all,CP6,448,32,0.5631,0.9574,0.6338,1.2701,0.4187,3.425,1.955,7.9859,1.2695,0.9574,0.4119,11.2934,3.4066,18.0178,1.6191,0.2185
0,day4,jhana,all,all,P3,448,32,0.5478,0.9438,0.6209,1.2159,0.3934,3.4306,1.9378,8.1791,1.2153,0.9438,0.4992,12.4544,4.2062,24.423,2.0702,0.2328
0,day4,jhana,all,all,Pz,448,32,0.5166,0.9234,0.5799,1.1103,0.3553,3.5168,1.9204,8.518,1.1098,0.9234,0.4992,16.8341,5.4888,38.9157,2.6709,0.246
0,day4,jhana,all,all,P4,448,32,0.5221,0.9243,0.5775,1.1324,0.3668,3.3986,1.9579,8.4297,1.1318,0.9243,0.5117,14.48,5.3872,43.2052,2.8531,0.2523
0,day4,jhana,all,all,P8,448,32,0.561,0.9643,0.6049,1.2762,0.4214,3.4654,1.9763,7.9223,1.2756,0.9643,0.4992,14.7853,3.0565,24.7494,1.6187,0.2542
0,day4,jhana,all,all,POz,448,32,0.5303,0.9336,0.5782,1.1635,0.3754,3.4637,1.9238,8.2993,1.1628,0.9336,0.5741,12.8458,4.5698,35.8628,2.1329,0.2326
0,day4,jhana,all,all,O1,448,32,0.5513,0.964,0.6046,1.267,0.4172,3.5383,1.936,7.9608,1.2664,0.964,0.4992,11.9996,3.3342,24.4934,1.2588,0.232
0,day4,jhana,all,all,Oz,448,32,0.5481,0.9675,0.6137,1.265,0.4181,3.6346,1.939,7.9112,1.2643,0.9675,0.5117,12.0432,2.9888,18.6838,1.0957,0.2086
0,day4,mindfulness,all,all,Fp1,410,28,0.5581,0.9647,0.6122,1.2594,0.4123,3.6376,1.942,8.1283,1.2589,0.9647,0.5367,17.2756,4.3263,16.9012,0.9815,0.2809
0,day4,mindfulness,all,all,Fpz,410,28,0.5533,0.9631,0.5983,1.2427,0.405,3.661,1.9301,8.2689,1.2421,0.9631,0.4867,21.3695,4.6021,17.5839,0.982,0.2889
0,day4,mindfulness,all,all,Fp2,410,28,0.5766,0.9698,0.6164,1.3167,0.4409,3.4599,1.9722,7.9612,1.3161,0.9698,0.5242,19.6286,3.8894,15.6286,0.9266,0.3162
0,day4,mindfulness,all,all,AF3,410,28,0.5405,0.9552,0.597,1.2123,0.389,3.6618,1.9103,8.3991,1.2117,0.9552,0.4992,23.2372,5.9418,20.8268,1.188,0.3144
0,day4,mindfulness,all,all,AF4,410,28,0.5503,0.9573,0.6021,1.2279,0.3984,3.6082,1.9594,8.2834,1.2274,0.9573,0.4867,19.4555,5.0067,18.3079,1.0367,0.3159
0,day4,mindfulness,all,all,F7,410,28,0.5681,0.9725,0.6248,1.3007,0.4341,3.5731,1.9341,7.8978,1.3001,0.9725,0.4992,19.7716,3.0378,10.9043,0.8914,0.2674
0,day4,mindfulness,all,all,F3,410,28,0.5396,0.9516,0.6018,1.2027,0.3845,3.6336,1.9008,8.4526,1.2021,0.9516,0.5491,24.2547,6.0364,20.6938,1.3216,0.3176
0,day4,mindfulness,all,all,Fz,410,28,0.5152,0.9422,0.5912,1.1373,0.3572,3.7711,1.8619,8.7219,1.1367,0.9422,0.4493,32.4533,8.4643,26.2012,1.6579,0.4021
0,day4,mindfulness,all,all,F4,410,28,0.5395,0.9581,0.6008,1.2139,0.392,3.6762,1.8993,8.4069,1.2133,0.9581,0.5117,22.7123,4.695,16.0719,1.0645,0.313
0,day4,mindfulness,all,all,F8,410,28,0.5513,0.9731,0.6029,1.2809,0.4307,3.6642,1.9171,8.0084,1.2804,0.9731,0.3994,18.5664,2.3042,8.2744,0.6206,0.223
0,day4,mindfulness,all,all,FC5,410,28,0.5357,0.9659,0.6114,1.2145,0.394,3.8504,1.9181,8.2262,1.2139,0.9659,0.5741,25.9635,4.4541,12.1838,1.114,0.273
0,day4,mindfulness,all,all,FC1,410,28,0.4911,0.9412,0.5769,1.0909,0.3385,3.9881,1.8142,8.8075,1.0903,0.9412,0.4618,44.1101,6.7419,23.3722,1.9481,0.3486
0,day4,mindfulness,all,all,FC2,410,28,0.5367,0.9434,0.6116,1.1876,0.3799,3.5592,1.9042,8.4416,1.1871,0.9434,0.5242,24.4823,5.8743,20.4805,1.7475,0.3416
0,day4,mindfulness,all,all,FC6,410,28,0.5665,0.9731,0.6189,1.3136,0.4427,3.509,1.908,7.8989,1.3129,0.9731,0.4368,18.6671,2.4511,8.0609,0.824,0.2291
0,day4,mindfulness,all,all,T7,410,28,0.573,0.9776,0.6283,1.3445,0.455,3.4728,1.8942,7.7087,1.3439,0.9776,0.5117,20.7388,2.6587,7.9023,0.9497,0.2515
0,day4,mindfulness,all,all,Cz,410,28,0.565,0.9242,0.6404,1.213,0.3994,3.1434,1.9421,8.1751,1.2125,0.9242,0.5117,13.0726,5.828,26.7434,3.3497,0.3362
0,day4,mindfulness,all,all,C4,410,28,0.5696,0.9467,0.6423,1.2637,0.4152,3.3005,1.9721,8.0107,1.2631,0.9467,0.4992,16.8991,4.3081,17.0901,2.1539,0.2711
0,day4,mindfulness,all,all,T8,410,28,0.5991,0.9857,0.6273,1.4187,0.5221,3.1763,1.9262,7.2037,1.4181,0.9857,0.5491,19.207,1.3071,4.1224,0.597,0.2352
0,day4,mindfulness,all,all,CP5,410,28,0.5683,0.9635,0.6333,1.2862,0.4224,3.4744,1.9373,7.9458,1.2856,0.9635,0.4867,21.5315,3.4992,13.0197,1.5562,0.2648
0,day4,mindfulness,all,all,CP2,410,28,0.5296,0.9218,0.6085,1.1308,0.3654,3.4116,1.9913,8.4406,1.1303,0.9218,0.4368,29.3524,7.7108,36.5185,3.9571,0.3882
0,day4,mindfulness,all,all,CP6,410,28,0.5465,0.9453,0.5969,1.2097,0.3935,3.4459,1.9216,8.2321,1.2091,0.9453,0.4743,23.57,3.8605,24.4953,2.1108,0.2554
0,day4,mindfulness,all,all,P3,410,28,0.5432,0.9311,0.6012,1.1808,0.3809,3.365,1.9235,8.3488,1.1802,0.9311,0.4368,20.521,4.9664,31.5405,2.6942,0.2859
0,day4,mindfulness,all,all,Pz,410,28,0.5162,0.9044,0.5647,1.0907,0.3519,3.3133,1.8703,8.5793,1.0902,0.9044,0.4243,22.2156,6.9968,52.465,3.6559,0.3076
0,day4,mindfulness,all,all,P4,410,28,0.5058,0.8921,0.55,1.0446,0.3439,3.2103,1.9541,8.6968,1.0441,0.8921,0.4119,25.3715,8.314,74.3521,4.7354,0.345
0,day4,mindfulness,all,all,P8,410,28,0.5238,0.9531,0.5593,1.1841,0.3794,3.634,1.9362,8.4406,1.1835,0.9531,0.4743,41.6474,4.9621,43.0052,2.288,0.3156
0,day4,mindfulness,all,all,POz,410,28,0.5251,0.9256,0.5785,1.1378,0.3646,3.4722,1.9039,8.4711,1.1372,0.9256,0.4493,24.2316,6.5414,41.4423,2.6883,0.2965
1,day1,jhana,all,all,Fp1,360,26,0.4436,0.9428,0.5938,0.9556,0.2913,4.9569,1.8919,9.2081,0.9551,0.9428,0.3994,23.7556,9.3998,16.5269,1.5064,0.1576
1,day1,jhana,all,all,Fpz,360,26,0.4528,0.9328,0.5928,0.9653,0.2939,4.6372,1.9008,9.322,0.9647,0.9328,0.4743,19.4573,9.2524,17.2058,1.5089,0.1438
1,day1,jhana,all,all,Fp2,360,26,0.4486,0.9374,0.5941,0.9622,0.2943,4.8073,1.9021,9.2299,0.9617,0.9374,0.4743,20.0854,8.306,15.6283,1.3547,0.1474
1,day1,jhana,all,all,AF3,360,26,0.4739,0.9396,0.6075,1.024,0.3204,4.3915,1.93,9.077,1.0234,0.9396,0.3869,21.0966,10.5061,19.4158,1.8301,0.1837
1,day1,jhana,all,all,AF4,360,26,0.4735,0.9196,0.5993,0.9943,0.3072,4.1249,1.9569,9.2553,0.9938,0.9196,0.4743,15.8645,9.9474,19.6077,1.7501,0.1565
1,day1,jhana,all,all,F3,360,26,0.5105,0.9342,0.6279,1.092,0.3605,3.8608,1.9752,8.8399,1.0915,0.9342,0.4243,18.3921,11.8635,22.6643,2.2658,0.2462
1,day1,jhana,all,all,Fz,360,26,0.4947,0.9175,0.6079,1.0461,0.3291,3.7454,1.9869,9.0878,1.0456,0.9175,0.4119,16.586,13.5582,25.8523,2.4712,0.1961
1,day1,jhana,all,all,F4,360,26,0.4772,0.9189,0.5961,1.0103,0.3153,3.9744,1.9586,9.3118,1.0098,0.9189,0.3994,23.5932,11.2955,21.8412,2.0304,0.1762
1,day1,jhana,all,all,F8,360,26,0.4001,0.9563,0.5779,0.882,0.2732,5.7726,1.8501,9.066,0.8815,0.9563,0.1997,20.192,5.4531,10.7055,0.8454,0.1197
1,day1,jhana,all,all,FC5,360,26,0.5644,0.9544,0.6776,1.1688,0.4879,3.5201,2.085,8.3141,1.1683,0.9544,0.4493,20.1503,10.7122,19.4184,1.9879,0.4958
1,day1,jhana,all,all,FC1,360,26,0.5189,0.9179,0.621,1.0817,0.3574,3.5887,1.9873,8.9411,1.0811,0.9179,0.4119,16.7209,13.6987,26.8089,2.6517,0.2422
1,day1,jhana,all,all,FC2,360,26,0.5065,0.9137,0.6096,1.0458,0.3351,3.6829,2.0126,9.0352,1.0453,0.9137,0.4618,15.7748,13.7099,26.353,2.5026,0.1992
1,day1,jhana,all,all,FC6,360,26,0.5618,0.947,0.6598,1.167,0.4549,3.4036,2.1472,8.3074,1.1664,0.947,0.5242,11.7037,7.0202,14.4332,1.3357,0.2748
1,day1,jhana,all,all,C3,360,26,0.5544,0.9319,0.6483,1.1432,0.4267,3.4277,2.0596,8.5953,1.1427,0.9319,0.3744,17.6248,12.4155,25.9436,2.5112,0.3753
1,day1,jhana,all,all,Cz,360,26,0.4849,0.9065,0.5978,1.001,0.3169,3.7692,1.944,9.3779,1.0005,0.9065,0.3869,27.24,15.5484,30.3557,2.9313,0.223
1,day1,jhana,all,all,T8,360,26,0.4709,0.9614,0.6195,1.038,0.3402,4.5629,1.9307,8.649,1.0374,0.9614,0.4743,10.1392,3.7962,6.6494,0.5976,0.1002
1,day1,jhana,all,all,CP5,360,26,0.6175,0.9492,0.6965,1.2195,0.565,3.0286,2.3335,8.0281,1.2189,0.9492,0.3994,14.9492,10.5678,22.3795,2.2015,0.6014
1,day1,jhana,all,all,CP1,360,26,0.4949,0.9203,0.5933,1.0309,0.344,3.8499,1.9086,9.3164,1.0304,0.9203,0.3619,37.7891,13.6066,29.606,2.4922,0.2609
1,day1,jhana,all,all,CP6,360,26,0.5272,0.9366,0.6192,1.1237,0.3746,3.6743,2.0335,8.6718,1.1232,0.9366,0.4493,10.7097,7.2793,16.2659,1.3842,0.1449
1,day1,jhana,all,all,P7,360,26,0.539,0.9452,0.6178,1.1452,0.4228,3.624,2.0335,8.5731,1.1446,0.9452,0.4243,14.3574,9.7836,26.5419,1.5696,0.2602
1,day1,jhana,all,all,P3,360,26,0.5374,0.9289,0.6241,1.1167,0.4063,3.532,2.0074,8.7921,1.1162,0.9289,0.4119,22.1942,11.3229,28.7705,2.2335,0.2906
1,day1,jhana,all,all,Pz,360,26,0.4868,0.9059,0.587,1.0175,0.3229,3.6969,1.9406,9.2502,1.017,0.9059,0.4119,16.485,13.6736,34.0745,2.32,0.1801
1,day1,jhana,all,all,P8,360,26,0.4874,0.9209,0.5749,1.0385,0.3255,3.811,1.9291,9.0587,1.038,0.9209,0.4992,8.2046,5.8132,20.3876,1.0766,0.1028
1,day1,jhana,all,all,POz,360,26,0.4761,0.8995,0.571,0.9875,0.3104,3.7264,1.8825,9.3211,0.987,0.8995,0.4243,14.1087,10.2355,34.3693,1.8831,0.1567
1,day1,jhana,all,all,O1,360,26,0.4838,0.936,0.5916,1.0416,0.3266,4.1164,1.8829,9.1059,1.0411,0.936,0.337,13.4126,6.4614,17.5651,1.0806,0.1322
1,day1,jhana,all,all,Oz,360,26,0.4741,0.933,0.5928,1.0303,0.3183,4.1167,1.8987,9.159,1.0297,0.933,0.3869,10.9563,6.014,16.0512,0.9977,0.1168
1,day1,jhana,all,all,O2,360,26,0.4438,0.9191,0.5706,0.9389,0.2848,4.368,1.8109,9.5542,0.9384,0.9191,0.4368,16.5021,6.4657,19.6161,1.0934,0.1175
1,day1,mindfulness,all,all,Fp1,432,27,0.446,0.95,0.5944,0.9657,0.2981,4.8606,1.876,9.1935,0.9652,0.95,0.649,23.173,11.8288,19.3738,1.679,0.1776
1,day1,mindfulness,all,all,Fpz,432,27,0.4476,0.9338,0.5858,0.952,0.2884,4.5934,1.8742,9.4445,0.9515,0.9338,0.6115,19.8501,11.8876,20.5547,1.702,0.1441
1,day1,mindfulness,all,all,Fp2,432,27,0.4511,0.9287,0.5838,0.9401,0.285,4.5403,1.907,9.4886,0.9396,0.9287,0.5866,17.9273,10.9993,19.7126,1.5991,0.1361
1,day1,mindfulness,all,all,AF3,432,27,0.4751,0.9435,0.6018,1.0303,0.322,4.3469,1.9071,9.127,1.0298,0.9435,0.5741,20.1137,13.4159,23.3119,1.9947,0.1781
1,day1,mindfulness,all,all,AF4,432,27,0.4584,0.9102,0.5845,0.9499,0.2907,4.1111,1.9331,9.5605,0.9493,0.9102,0.6115,16.1602,12.582,23.3749,1.9072,0.1396
1,day1,mindfulness,all,all,F3,432,27,0.4817,0.94,0.6077,1.0404,0.3308,4.21,1.9151,9.1056,1.0399,0.94,0.5616,20.464,14.1589,24.9024,2.1811,0.2023
1,day1,mindfulness,all,all,Fz,432,27,0.4804,0.9109,0.5905,0.9907,0.3078,3.8772,1.9475,9.4094,0.9902,0.9109,0.5741,18.3871,16.7124,30.0378,2.5769,0.1771
1,day1,mindfulness,all,all,F4,432,27,0.4758,0.9087,0.5885,0.9847,0.3047,3.8858,1.9508,9.4161,0.9842,0.9087,0.5117,15.6896,13.1755,25.0963,2.0706,0.1491
1,day1,mindfulness,all,all,F8,432,27,0.4401,0.9514,0.5864,0.9633,0.2966,4.8489,1.7887,9.2648,0.9628,0.9514,0.4867,14.3658,6.6338,13.1391,0.9665,0.1101
1,day1,mindfulness,all,all,FC5,432,27,0.5193,0.9571,0.6483,1.1098,0.4221,4.0582,1.9384,8.6021,1.1093,0.9571,0.5991,22.436,12.7311,21.2821,1.9285,0.3307
1,day1,mindfulness,all,all,FC1,432,27,0.489,0.9149,0.5983,1.0165,0.323,3.8591,1.9435,9.2521,1.016,0.9149,0.5616,19.5027,17.2331,31.0659,2.7123,0.2097
1,day1,mindfulness,all,all,FC2,432,27,0.473,0.897,0.5845,0.9592,0.2997,3.7905,1.9289,9.5163,0.9587,0.897,0.5117,18.1153,17.294,31.5173,2.6558,0.172
1,day1,mindfulness,all,all,FC6,432,27,0.5136,0.9381,0.6133,1.072,0.3719,3.8406,1.9588,8.8764,1.0715,0.9381,0.5491,10.8277,8.3712,16.8925,1.2814,0.1463
1,day1,mindfulness,all,all,T7,432,27,0.4987,0.9588,0.6416,1.0348,0.4228,4.2621,1.9687,8.727,1.0343,0.9588,0.5367,27.2077,12.2777,19.9094,1.7221,0.3555
1,day1,mindfulness,all,all,C3,432,27,0.5167,0.9289,0.6208,1.0814,0.3805,3.7388,1.9409,8.9562,1.0808,0.9289,0.5741,19.6049,15.7944,30.2707,2.5034,0.2926
1,day1,mindfulness,all,all,Cz,432,27,0.474,0.891,0.5814,0.9517,0.2995,3.7386,1.9054,9.5802,0.9513,0.891,0.5866,19.4681,19.4024,35.6603,2.9111,0.1905
1,day1,mindfulness,all,all,C4,432,27,0.4978,0.9147,0.5904,1.0307,0.3385,3.7097,1.9648,9.0807,1.0301,0.9147,0.5866,13.4602,12.6039,24.5679,1.8126,0.1469
1,day1,mindfulness,all,all,T8,432,27,0.435,0.9531,0.5887,0.945,0.3,4.9245,1.8557,9.1627,0.9445,0.9531,0.4119,11.5304,4.5919,8.3036,0.6503,0.0827
